center,left,right,steering,speed
IMG/2025-06-22_21-01-31-462_bc.png,IMG/2025-06-22_21-01-31-462_al.png,IMG/2025-06-22_21-01-31-462_cr.png,-0.06696,32.924678
IMG/2025-06-22_21-01-31-640_bc.png,IMG/2025-06-22_21-01-31-640_al.png,IMG/2025-06-22_21-01-31-640_cr.png,-0.08793,32.896882
IMG/2025-06-22_21-01-31-810_bc.png,IMG/2025-06-22_21-01-31-810_al.png,IMG/2025-06-22_21-01-31-810_cr.png,-0.07587,32.925495
IMG/2025-06-22_21-01-31-994_bc.png,IMG/2025-06-22_21-01-31-994_al.png,IMG/2025-06-22_21-01-31-994_cr.png,-0.0585,32.901209
IMG/2025-06-22_21-01-32-168_bc.png,IMG/2025-06-22_21-01-32-168_al.png,IMG/2025-06-22_21-01-32-168_cr.png,-0.086985,32.927473
IMG/2025-06-22_21-01-32-336_bc.png,IMG/2025-06-22_21-01-32-336_al.png,IMG/2025-06-22_21-01-32-336_cr.png,-0.05922,32.92922
IMG/2025-06-22_21-01-32-509_bc.png,IMG/2025-06-22_21-01-32-509_al.png,IMG/2025-06-22_21-01-32-509_cr.png,-0.07533,32.905746
IMG/2025-06-22_21-01-32-684_bc.png,IMG/2025-06-22_21-01-32-684_al.png,IMG/2025-06-22_21-01-32-684_cr.png,-0.076905,32.921986
IMG/2025-06-22_21-01-32-853_bc.png,IMG/2025-06-22_21-01-32-853_al.png,IMG/2025-06-22_21-01-32-853_cr.png,-0.059355,32.925106
IMG/2025-06-22_21-01-33-022_bc.png,IMG/2025-06-22_21-01-33-022_al.png,IMG/2025-06-22_21-01-33-022_cr.png,-0.07452,32.931196
IMG/2025-06-22_21-01-33-195_bc.png,IMG/2025-06-22_21-01-33-195_al.png,IMG/2025-06-22_21-01-33-195_cr.png,-0.057555,32.917726
IMG/2025-06-22_21-01-33-365_bc.png,IMG/2025-06-22_21-01-33-365_al.png,IMG/2025-06-22_21-01-33-365_cr.png,-0.087975,32.906216
IMG/2025-06-22_21-01-33-541_bc.png,IMG/2025-06-22_21-01-33-541_al.png,IMG/2025-06-22_21-01-33-541_cr.png,-0.051975,32.928529
IMG/2025-06-22_21-01-33-709_bc.png,IMG/2025-06-22_21-01-33-709_al.png,IMG/2025-06-22_21-01-33-709_cr.png,-0.06147,32.902871
IMG/2025-06-22_21-01-33-882_bc.png,IMG/2025-06-22_21-01-33-882_al.png,IMG/2025-06-22_21-01-33-882_cr.png,-0.086535,32.92932
IMG/2025-06-22_21-01-34-058_bc.png,IMG/2025-06-22_21-01-34-058_al.png,IMG/2025-06-22_21-01-34-058_cr.png,-0.057555,32.909058
IMG/2025-06-22_21-01-34-231_bc.png,IMG/2025-06-22_21-01-34-231_al.png,IMG/2025-06-22_21-01-34-231_cr.png,-0.083295,32.902282
IMG/2025-06-22_21-01-34-398_bc.png,IMG/2025-06-22_21-01-34-398_al.png,IMG/2025-06-22_21-01-34-398_cr.png,-0.080325,32.939025
IMG/2025-06-22_21-01-34-565_bc.png,IMG/2025-06-22_21-01-34-565_al.png,IMG/2025-06-22_21-01-34-565_cr.png,-0.060975,32.911419
IMG/2025-06-22_21-01-34-734_bc.png,IMG/2025-06-22_21-01-34-734_al.png,IMG/2025-06-22_21-01-34-734_cr.png,-0.07758,32.922404
IMG/2025-06-22_21-01-34-907_bc.png,IMG/2025-06-22_21-01-34-907_al.png,IMG/2025-06-22_21-01-34-907_cr.png,-0.04518,32.931323
IMG/2025-06-22_21-01-35-074_bc.png,IMG/2025-06-22_21-01-35-074_al.png,IMG/2025-06-22_21-01-35-074_cr.png,-0.08289,32.908849
IMG/2025-06-22_21-01-35-248_bc.png,IMG/2025-06-22_21-01-35-248_al.png,IMG/2025-06-22_21-01-35-248_cr.png,-0.084375,32.940955
IMG/2025-06-22_21-01-35-424_bc.png,IMG/2025-06-22_21-01-35-424_al.png,IMG/2025-06-22_21-01-35-424_cr.png,-0.06813,32.913561
IMG/2025-06-22_21-01-35-608_bc.png,IMG/2025-06-22_21-01-35-608_al.png,IMG/2025-06-22_21-01-35-608_cr.png,-0.07983,32.932498
IMG/2025-06-22_21-01-35-782_bc.png,IMG/2025-06-22_21-01-35-782_al.png,IMG/2025-06-22_21-01-35-782_cr.png,-0.063225,32.913812
IMG/2025-06-22_21-01-35-969_bc.png,IMG/2025-06-22_21-01-35-969_al.png,IMG/2025-06-22_21-01-35-969_cr.png,-0.08451,32.927499
IMG/2025-06-22_21-01-36-142_bc.png,IMG/2025-06-22_21-01-36-142_al.png,IMG/2025-06-22_21-01-36-142_cr.png,-0.05796,32.931724
IMG/2025-06-22_21-01-36-308_bc.png,IMG/2025-06-22_21-01-36-308_al.png,IMG/2025-06-22_21-01-36-308_cr.png,-0.07893,32.90138
IMG/2025-06-22_21-01-36-481_bc.png,IMG/2025-06-22_21-01-36-481_al.png,IMG/2025-06-22_21-01-36-481_cr.png,-0.098235,32.927925
IMG/2025-06-22_21-01-36-658_bc.png,IMG/2025-06-22_21-01-36-658_al.png,IMG/2025-06-22_21-01-36-658_cr.png,-0.07335,32.909548
IMG/2025-06-22_21-01-36-839_bc.png,IMG/2025-06-22_21-01-36-839_al.png,IMG/2025-06-22_21-01-36-839_cr.png,-0.072315,32.90898
IMG/2025-06-22_21-01-37-008_bc.png,IMG/2025-06-22_21-01-37-008_al.png,IMG/2025-06-22_21-01-37-008_cr.png,-0.07389,32.93489
IMG/2025-06-22_21-01-37-180_bc.png,IMG/2025-06-22_21-01-37-180_al.png,IMG/2025-06-22_21-01-37-180_cr.png,-0.0702,32.917848
IMG/2025-06-22_21-01-37-352_bc.png,IMG/2025-06-22_21-01-37-352_al.png,IMG/2025-06-22_21-01-37-352_cr.png,-0.086445,32.932304
IMG/2025-06-22_21-01-37-521_bc.png,IMG/2025-06-22_21-01-37-521_al.png,IMG/2025-06-22_21-01-37-521_cr.png,-0.0405,32.919453
IMG/2025-06-22_21-01-37-691_bc.png,IMG/2025-06-22_21-01-37-691_al.png,IMG/2025-06-22_21-01-37-691_cr.png,-0.08892,32.913977
IMG/2025-06-22_21-01-37-865_bc.png,IMG/2025-06-22_21-01-37-865_al.png,IMG/2025-06-22_21-01-37-865_cr.png,-0.043425,32.922789
IMG/2025-06-22_21-01-38-040_bc.png,IMG/2025-06-22_21-01-38-040_al.png,IMG/2025-06-22_21-01-38-040_cr.png,-0.092025,32.908715
IMG/2025-06-22_21-01-38-210_bc.png,IMG/2025-06-22_21-01-38-210_al.png,IMG/2025-06-22_21-01-38-210_cr.png,-0.067455,32.929599
IMG/2025-06-22_21-01-38-386_bc.png,IMG/2025-06-22_21-01-38-386_al.png,IMG/2025-06-22_21-01-38-386_cr.png,-0.06714,32.914313
IMG/2025-06-22_21-01-38-553_bc.png,IMG/2025-06-22_21-01-38-553_al.png,IMG/2025-06-22_21-01-38-553_cr.png,-0.09432,32.915787
IMG/2025-06-22_21-01-38-724_bc.png,IMG/2025-06-22_21-01-38-724_al.png,IMG/2025-06-22_21-01-38-724_cr.png,-0.08667,32.927074
IMG/2025-06-22_21-01-38-893_bc.png,IMG/2025-06-22_21-01-38-893_al.png,IMG/2025-06-22_21-01-38-893_cr.png,-0.05877,32.90567
IMG/2025-06-22_21-01-39-073_bc.png,IMG/2025-06-22_21-01-39-073_al.png,IMG/2025-06-22_21-01-39-073_cr.png,-0.09306,32.928786
IMG/2025-06-22_21-01-39-244_bc.png,IMG/2025-06-22_21-01-39-244_al.png,IMG/2025-06-22_21-01-39-244_cr.png,-0.053415,32.924173
IMG/2025-06-22_21-01-39-411_bc.png,IMG/2025-06-22_21-01-39-411_al.png,IMG/2025-06-22_21-01-39-411_cr.png,-0.07398,32.907565
IMG/2025-06-22_21-01-39-579_bc.png,IMG/2025-06-22_21-01-39-579_al.png,IMG/2025-06-22_21-01-39-579_cr.png,-0.08415,32.932479
IMG/2025-06-22_21-01-39-750_bc.png,IMG/2025-06-22_21-01-39-750_al.png,IMG/2025-06-22_21-01-39-750_cr.png,-0.067185,32.915802
IMG/2025-06-22_21-01-39-923_bc.png,IMG/2025-06-22_21-01-39-923_al.png,IMG/2025-06-22_21-01-39-923_cr.png,-0.07632,32.912952
IMG/2025-06-22_21-01-40-098_bc.png,IMG/2025-06-22_21-01-40-098_al.png,IMG/2025-06-22_21-01-40-098_cr.png,-0.064485,32.930342
IMG/2025-06-22_21-01-40-273_bc.png,IMG/2025-06-22_21-01-40-273_al.png,IMG/2025-06-22_21-01-40-273_cr.png,-0.05463,32.939575
IMG/2025-06-22_21-01-40-443_bc.png,IMG/2025-06-22_21-01-40-443_al.png,IMG/2025-06-22_21-01-40-443_cr.png,-0.05922,32.92947
IMG/2025-06-22_21-01-40-610_bc.png,IMG/2025-06-22_21-01-40-610_al.png,IMG/2025-06-22_21-01-40-610_cr.png,-0.054495,32.958062
IMG/2025-06-22_21-01-40-800_bc.png,IMG/2025-06-22_21-01-40-800_al.png,IMG/2025-06-22_21-01-40-800_cr.png,-0.04122,32.971577
IMG/2025-06-22_21-01-41-062_bc.png,IMG/2025-06-22_21-01-41-062_al.png,IMG/2025-06-22_21-01-41-062_cr.png,-0.04716,32.989946
IMG/2025-06-22_21-01-41-360_bc.png,IMG/2025-06-22_21-01-41-360_al.png,IMG/2025-06-22_21-01-41-360_cr.png,-0.04338,32.994021
IMG/2025-06-22_21-01-42-374_bc.png,IMG/2025-06-22_21-01-42-374_al.png,IMG/2025-06-22_21-01-42-374_cr.png,0.0,32.996173
IMG/2025-06-22_21-01-43-405_bc.png,IMG/2025-06-22_21-01-43-405_al.png,IMG/2025-06-22_21-01-43-405_cr.png,0.0,32.996296
IMG/2025-06-22_21-01-44-434_bc.png,IMG/2025-06-22_21-01-44-434_al.png,IMG/2025-06-22_21-01-44-434_cr.png,0.0,32.996183
IMG/2025-06-22_21-01-45-466_bc.png,IMG/2025-06-22_21-01-45-466_al.png,IMG/2025-06-22_21-01-45-466_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-46-503_bc.png,IMG/2025-06-22_21-01-46-503_al.png,IMG/2025-06-22_21-01-46-503_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-47-508_bc.png,IMG/2025-06-22_21-01-47-508_al.png,IMG/2025-06-22_21-01-47-508_cr.png,0.0,32.996321
IMG/2025-06-22_21-01-48-376_bc.png,IMG/2025-06-22_21-01-48-376_al.png,IMG/2025-06-22_21-01-48-376_cr.png,0.25,32.996321
IMG/2025-06-22_21-01-48-475_bc.png,IMG/2025-06-22_21-01-48-475_al.png,IMG/2025-06-22_21-01-48-475_cr.png,0.25,33.280042
IMG/2025-06-22_21-01-48-541_bc.png,IMG/2025-06-22_21-01-48-541_al.png,IMG/2025-06-22_21-01-48-541_cr.png,0.25,33.17994
IMG/2025-06-22_21-01-48-639_bc.png,IMG/2025-06-22_21-01-48-639_al.png,IMG/2025-06-22_21-01-48-639_cr.png,0.25,32.537873
IMG/2025-06-22_21-01-48-702_bc.png,IMG/2025-06-22_21-01-48-702_al.png,IMG/2025-06-22_21-01-48-702_cr.png,0.25,32.126314
IMG/2025-06-22_21-01-48-807_bc.png,IMG/2025-06-22_21-01-48-807_al.png,IMG/2025-06-22_21-01-48-807_cr.png,0.25,31.951639
IMG/2025-06-22_21-01-48-871_bc.png,IMG/2025-06-22_21-01-48-871_al.png,IMG/2025-06-22_21-01-48-871_cr.png,0.25,31.850604
IMG/2025-06-22_21-01-48-979_bc.png,IMG/2025-06-22_21-01-48-979_al.png,IMG/2025-06-22_21-01-48-979_cr.png,0.25,31.92446
IMG/2025-06-22_21-01-49-046_bc.png,IMG/2025-06-22_21-01-49-046_al.png,IMG/2025-06-22_21-01-49-046_cr.png,0.25,31.896327
IMG/2025-06-22_21-01-49-150_bc.png,IMG/2025-06-22_21-01-49-150_al.png,IMG/2025-06-22_21-01-49-150_cr.png,0.25,31.966698
IMG/2025-06-22_21-01-49-218_bc.png,IMG/2025-06-22_21-01-49-218_al.png,IMG/2025-06-22_21-01-49-218_cr.png,0.25,31.896678
IMG/2025-06-22_21-01-49-317_bc.png,IMG/2025-06-22_21-01-49-317_al.png,IMG/2025-06-22_21-01-49-317_cr.png,0.25,31.954985
IMG/2025-06-22_21-01-49-382_bc.png,IMG/2025-06-22_21-01-49-382_al.png,IMG/2025-06-22_21-01-49-382_cr.png,0.25,31.949739
IMG/2025-06-22_21-01-49-489_bc.png,IMG/2025-06-22_21-01-49-489_al.png,IMG/2025-06-22_21-01-49-489_cr.png,0.25,31.908162
IMG/2025-06-22_21-01-49-556_bc.png,IMG/2025-06-22_21-01-49-556_al.png,IMG/2025-06-22_21-01-49-556_cr.png,0.25,31.907487
IMG/2025-06-22_21-01-49-661_bc.png,IMG/2025-06-22_21-01-49-661_al.png,IMG/2025-06-22_21-01-49-661_cr.png,0.25,31.908269
IMG/2025-06-22_21-01-49-727_bc.png,IMG/2025-06-22_21-01-49-727_al.png,IMG/2025-06-22_21-01-49-727_cr.png,0.25,31.864169
IMG/2025-06-22_21-01-49-790_bc.png,IMG/2025-06-22_21-01-49-790_al.png,IMG/2025-06-22_21-01-49-790_cr.png,0.25,31.921479
IMG/2025-06-22_21-01-49-864_bc.png,IMG/2025-06-22_21-01-49-864_al.png,IMG/2025-06-22_21-01-49-864_cr.png,0.25,31.864616
IMG/2025-06-22_21-01-49-930_bc.png,IMG/2025-06-22_21-01-49-930_al.png,IMG/2025-06-22_21-01-49-930_cr.png,0.25,31.864568
IMG/2025-06-22_21-01-50-013_bc.png,IMG/2025-06-22_21-01-50-013_al.png,IMG/2025-06-22_21-01-50-013_cr.png,0.25,31.94812
IMG/2025-06-22_21-01-50-493_bc.png,IMG/2025-06-22_21-01-50-493_al.png,IMG/2025-06-22_21-01-50-493_cr.png,0.04653,32.778571
IMG/2025-06-22_21-01-50-719_bc.png,IMG/2025-06-22_21-01-50-719_al.png,IMG/2025-06-22_21-01-50-719_cr.png,-0.067905,33.136149
IMG/2025-06-22_21-01-50-792_bc.png,IMG/2025-06-22_21-01-50-792_al.png,IMG/2025-06-22_21-01-50-792_cr.png,0.36,32.696962
IMG/2025-06-22_21-01-50-892_bc.png,IMG/2025-06-22_21-01-50-892_al.png,IMG/2025-06-22_21-01-50-892_cr.png,0.36,33.369235
IMG/2025-06-22_21-01-50-964_bc.png,IMG/2025-06-22_21-01-50-964_al.png,IMG/2025-06-22_21-01-50-964_cr.png,0.36,31.804281
IMG/2025-06-22_21-01-51-113_bc.png,IMG/2025-06-22_21-01-51-113_al.png,IMG/2025-06-22_21-01-51-113_cr.png,0.36,33.104945
IMG/2025-06-22_21-01-51-187_bc.png,IMG/2025-06-22_21-01-51-187_al.png,IMG/2025-06-22_21-01-51-187_cr.png,0.36,32.570867
IMG/2025-06-22_21-01-51-250_bc.png,IMG/2025-06-22_21-01-51-250_al.png,IMG/2025-06-22_21-01-51-250_cr.png,0.36,32.459669
IMG/2025-06-22_21-01-51-424_bc.png,IMG/2025-06-22_21-01-51-424_al.png,IMG/2025-06-22_21-01-51-424_cr.png,0.04923,32.164229
IMG/2025-06-22_21-01-52-315_bc.png,IMG/2025-06-22_21-01-52-315_al.png,IMG/2025-06-22_21-01-52-315_cr.png,-0.04041,32.971935
IMG/2025-06-22_21-01-52-513_bc.png,IMG/2025-06-22_21-01-52-513_al.png,IMG/2025-06-22_21-01-52-513_cr.png,-0.057375,32.9832
IMG/2025-06-22_21-01-52-697_bc.png,IMG/2025-06-22_21-01-52-697_al.png,IMG/2025-06-22_21-01-52-697_cr.png,-0.05202,32.967019
IMG/2025-06-22_21-01-52-877_bc.png,IMG/2025-06-22_21-01-52-877_al.png,IMG/2025-06-22_21-01-52-877_cr.png,-0.047205,32.969967
IMG/2025-06-22_21-01-53-050_bc.png,IMG/2025-06-22_21-01-53-050_al.png,IMG/2025-06-22_21-01-53-050_cr.png,-0.049995,32.940615
IMG/2025-06-22_21-01-53-224_bc.png,IMG/2025-06-22_21-01-53-224_al.png,IMG/2025-06-22_21-01-53-224_cr.png,-0.086265,32.942122
IMG/2025-06-22_21-01-53-397_bc.png,IMG/2025-06-22_21-01-53-397_al.png,IMG/2025-06-22_21-01-53-397_cr.png,-0.04383,32.932534
IMG/2025-06-22_21-01-53-566_bc.png,IMG/2025-06-22_21-01-53-566_al.png,IMG/2025-06-22_21-01-53-566_cr.png,-0.086175,32.926124
IMG/2025-06-22_21-01-53-740_bc.png,IMG/2025-06-22_21-01-53-740_al.png,IMG/2025-06-22_21-01-53-740_cr.png,-0.07515,32.946645
IMG/2025-06-22_21-01-53-909_bc.png,IMG/2025-06-22_21-01-53-909_al.png,IMG/2025-06-22_21-01-53-909_cr.png,-0.062055,32.920222
IMG/2025-06-22_21-01-54-085_bc.png,IMG/2025-06-22_21-01-54-085_al.png,IMG/2025-06-22_21-01-54-085_cr.png,-0.093915,32.93003
IMG/2025-06-22_21-01-54-254_bc.png,IMG/2025-06-22_21-01-54-254_al.png,IMG/2025-06-22_21-01-54-254_cr.png,-0.061065,32.923628
IMG/2025-06-22_21-01-54-423_bc.png,IMG/2025-06-22_21-01-54-423_al.png,IMG/2025-06-22_21-01-54-423_cr.png,-0.07767,32.915506
IMG/2025-06-22_21-01-54-596_bc.png,IMG/2025-06-22_21-01-54-596_al.png,IMG/2025-06-22_21-01-54-596_cr.png,-0.07155,32.939201
IMG/2025-06-22_21-01-54-776_bc.png,IMG/2025-06-22_21-01-54-776_al.png,IMG/2025-06-22_21-01-54-776_cr.png,-0.06786,32.908452
IMG/2025-06-22_21-01-54-950_bc.png,IMG/2025-06-22_21-01-54-950_al.png,IMG/2025-06-22_21-01-54-950_cr.png,-0.060705,32.929691
IMG/2025-06-22_21-01-55-127_bc.png,IMG/2025-06-22_21-01-55-127_al.png,IMG/2025-06-22_21-01-55-127_cr.png,-0.04536,32.914243
IMG/2025-06-22_21-01-55-295_bc.png,IMG/2025-06-22_21-01-55-295_al.png,IMG/2025-06-22_21-01-55-295_cr.png,-0.08721,32.912945
IMG/2025-06-22_21-01-55-465_bc.png,IMG/2025-06-22_21-01-55-465_al.png,IMG/2025-06-22_21-01-55-465_cr.png,-0.051705,32.926134
IMG/2025-06-22_21-01-55-632_bc.png,IMG/2025-06-22_21-01-55-632_al.png,IMG/2025-06-22_21-01-55-632_cr.png,-0.07839,32.91168
IMG/2025-06-22_21-01-55-800_bc.png,IMG/2025-06-22_21-01-55-800_al.png,IMG/2025-06-22_21-01-55-800_cr.png,-0.096255,32.93262
IMG/2025-06-22_21-01-55-986_bc.png,IMG/2025-06-22_21-01-55-986_al.png,IMG/2025-06-22_21-01-55-986_cr.png,-0.05067,32.92629
IMG/2025-06-22_21-01-56-163_bc.png,IMG/2025-06-22_21-01-56-163_al.png,IMG/2025-06-22_21-01-56-163_cr.png,-0.091755,32.913748
IMG/2025-06-22_21-01-56-339_bc.png,IMG/2025-06-22_21-01-56-339_al.png,IMG/2025-06-22_21-01-56-339_cr.png,-0.05886,32.932558
IMG/2025-06-22_21-01-56-508_bc.png,IMG/2025-06-22_21-01-56-508_al.png,IMG/2025-06-22_21-01-56-508_cr.png,-0.0756,32.90846
IMG/2025-06-22_21-01-56-681_bc.png,IMG/2025-06-22_21-01-56-681_al.png,IMG/2025-06-22_21-01-56-681_cr.png,-0.068265,32.932401
IMG/2025-06-22_21-01-56-853_bc.png,IMG/2025-06-22_21-01-56-853_al.png,IMG/2025-06-22_21-01-56-853_cr.png,-0.06543,32.91159
IMG/2025-06-22_21-01-57-024_bc.png,IMG/2025-06-22_21-01-57-024_al.png,IMG/2025-06-22_21-01-57-024_cr.png,-0.088965,32.935894
IMG/2025-06-22_21-01-57-194_bc.png,IMG/2025-06-22_21-01-57-194_al.png,IMG/2025-06-22_21-01-57-194_cr.png,-0.06534,32.902625
IMG/2025-06-22_21-01-57-365_bc.png,IMG/2025-06-22_21-01-57-365_al.png,IMG/2025-06-22_21-01-57-365_cr.png,-0.08631,32.913195
IMG/2025-06-22_21-01-57-542_bc.png,IMG/2025-06-22_21-01-57-542_al.png,IMG/2025-06-22_21-01-57-542_cr.png,-0.0495,32.922204
IMG/2025-06-22_21-01-57-713_bc.png,IMG/2025-06-22_21-01-57-713_al.png,IMG/2025-06-22_21-01-57-713_cr.png,-0.07209,32.906754
IMG/2025-06-22_21-01-57-884_bc.png,IMG/2025-06-22_21-01-57-884_al.png,IMG/2025-06-22_21-01-57-884_cr.png,-0.09621,32.934019
IMG/2025-06-22_21-01-58-063_bc.png,IMG/2025-06-22_21-01-58-063_al.png,IMG/2025-06-22_21-01-58-063_cr.png,-0.057195,32.928087
IMG/2025-06-22_21-01-58-233_bc.png,IMG/2025-06-22_21-01-58-233_al.png,IMG/2025-06-22_21-01-58-233_cr.png,-0.06786,32.922978
IMG/2025-06-22_21-01-58-402_bc.png,IMG/2025-06-22_21-01-58-402_al.png,IMG/2025-06-22_21-01-58-402_cr.png,-0.06471,32.942884
IMG/2025-06-22_21-01-58-576_bc.png,IMG/2025-06-22_21-01-58-576_al.png,IMG/2025-06-22_21-01-58-576_cr.png,-0.040185,32.964884
IMG/2025-06-22_21-01-58-849_bc.png,IMG/2025-06-22_21-01-58-849_al.png,IMG/2025-06-22_21-01-58-849_cr.png,-0.05643,32.980791
IMG/2025-06-22_21-01-59-873_bc.png,IMG/2025-06-22_21-01-59-873_al.png,IMG/2025-06-22_21-01-59-873_cr.png,-0.025515,32.996241
IMG/2025-06-22_21-02-00-901_bc.png,IMG/2025-06-22_21-02-00-901_al.png,IMG/2025-06-22_21-02-00-901_cr.png,0.0,32.996324
IMG/2025-06-22_21-02-01-909_bc.png,IMG/2025-06-22_21-02-01-909_al.png,IMG/2025-06-22_21-02-01-909_cr.png,0.0,32.996312
IMG/2025-06-22_21-02-02-922_bc.png,IMG/2025-06-22_21-02-02-922_al.png,IMG/2025-06-22_21-02-02-922_cr.png,0.0,32.996321
IMG/2025-06-22_21-02-03-927_bc.png,IMG/2025-06-22_21-02-03-927_al.png,IMG/2025-06-22_21-02-03-927_cr.png,0.0,32.996321
IMG/2025-06-22_21-02-04-940_bc.png,IMG/2025-06-22_21-02-04-940_al.png,IMG/2025-06-22_21-02-04-940_cr.png,0.0,32.996148
IMG/2025-06-22_21-02-05-867_bc.png,IMG/2025-06-22_21-02-05-867_al.png,IMG/2025-06-22_21-02-05-867_cr.png,-0.044505,32.996166
IMG/2025-06-22_21-02-06-135_bc.png,IMG/2025-06-22_21-02-06-135_al.png,IMG/2025-06-22_21-02-06-135_cr.png,-0.0405,32.992066
IMG/2025-06-22_21-02-06-306_bc.png,IMG/2025-06-22_21-02-06-306_al.png,IMG/2025-06-22_21-02-06-306_cr.png,-0.0477,32.965983
IMG/2025-06-22_21-02-06-476_bc.png,IMG/2025-06-22_21-02-06-476_al.png,IMG/2025-06-22_21-02-06-476_cr.png,-0.045315,32.972884
IMG/2025-06-22_21-02-06-643_bc.png,IMG/2025-06-22_21-02-06-643_al.png,IMG/2025-06-22_21-02-06-643_cr.png,-0.06264,32.949172
IMG/2025-06-22_21-02-06-814_bc.png,IMG/2025-06-22_21-02-06-814_al.png,IMG/2025-06-22_21-02-06-814_cr.png,-0.06417,32.954724
IMG/2025-06-22_21-02-06-992_bc.png,IMG/2025-06-22_21-02-06-992_al.png,IMG/2025-06-22_21-02-06-992_cr.png,-0.064305,32.931487
IMG/2025-06-22_21-02-07-166_bc.png,IMG/2025-06-22_21-02-07-166_al.png,IMG/2025-06-22_21-02-07-166_cr.png,-0.07335,32.930517
IMG/2025-06-22_21-02-07-342_bc.png,IMG/2025-06-22_21-02-07-342_al.png,IMG/2025-06-22_21-02-07-342_cr.png,-0.052515,32.944202
IMG/2025-06-22_21-02-07-510_bc.png,IMG/2025-06-22_21-02-07-510_al.png,IMG/2025-06-22_21-02-07-510_cr.png,-0.07146,32.923187
IMG/2025-06-22_21-02-07-679_bc.png,IMG/2025-06-22_21-02-07-679_al.png,IMG/2025-06-22_21-02-07-679_cr.png,-0.074835,32.942484
IMG/2025-06-22_21-02-07-853_bc.png,IMG/2025-06-22_21-02-07-853_al.png,IMG/2025-06-22_21-02-07-853_cr.png,-0.06579,32.921263
IMG/2025-06-22_21-02-08-027_bc.png,IMG/2025-06-22_21-02-08-027_al.png,IMG/2025-06-22_21-02-08-027_cr.png,-0.070965,32.921213
IMG/2025-06-22_21-02-08-200_bc.png,IMG/2025-06-22_21-02-08-200_al.png,IMG/2025-06-22_21-02-08-200_cr.png,-0.078165,32.935082
IMG/2025-06-22_21-02-08-368_bc.png,IMG/2025-06-22_21-02-08-368_al.png,IMG/2025-06-22_21-02-08-368_cr.png,-0.070155,32.905914
IMG/2025-06-22_21-02-08-542_bc.png,IMG/2025-06-22_21-02-08-542_al.png,IMG/2025-06-22_21-02-08-542_cr.png,-0.0666,32.936417
IMG/2025-06-22_21-02-08-717_bc.png,IMG/2025-06-22_21-02-08-717_al.png,IMG/2025-06-22_21-02-08-717_cr.png,-0.06741,32.915509
IMG/2025-06-22_21-02-08-895_bc.png,IMG/2025-06-22_21-02-08-895_al.png,IMG/2025-06-22_21-02-08-895_cr.png,-0.087795,32.925695
IMG/2025-06-22_21-02-09-075_bc.png,IMG/2025-06-22_21-02-09-075_al.png,IMG/2025-06-22_21-02-09-075_cr.png,-0.05301,32.924642
IMG/2025-06-22_21-02-09-242_bc.png,IMG/2025-06-22_21-02-09-242_al.png,IMG/2025-06-22_21-02-09-242_cr.png,-0.101205,32.91736
IMG/2025-06-22_21-02-09-424_bc.png,IMG/2025-06-22_21-02-09-424_al.png,IMG/2025-06-22_21-02-09-424_cr.png,-0.07776,32.930645
IMG/2025-06-22_21-02-09-596_bc.png,IMG/2025-06-22_21-02-09-596_al.png,IMG/2025-06-22_21-02-09-596_cr.png,-0.077535,32.90348
IMG/2025-06-22_21-02-09-770_bc.png,IMG/2025-06-22_21-02-09-770_al.png,IMG/2025-06-22_21-02-09-770_cr.png,-0.09216,32.926103
IMG/2025-06-22_21-02-09-940_bc.png,IMG/2025-06-22_21-02-09-940_al.png,IMG/2025-06-22_21-02-09-940_cr.png,-0.07065,32.913727
IMG/2025-06-22_21-02-10-111_bc.png,IMG/2025-06-22_21-02-10-111_al.png,IMG/2025-06-22_21-02-10-111_cr.png,-0.077175,32.913966
IMG/2025-06-22_21-02-10-283_bc.png,IMG/2025-06-22_21-02-10-283_al.png,IMG/2025-06-22_21-02-10-283_cr.png,-0.06435,32.926981
IMG/2025-06-22_21-02-10-461_bc.png,IMG/2025-06-22_21-02-10-461_al.png,IMG/2025-06-22_21-02-10-461_cr.png,-0.072405,32.906067
IMG/2025-06-22_21-02-10-632_bc.png,IMG/2025-06-22_21-02-10-632_al.png,IMG/2025-06-22_21-02-10-632_cr.png,-0.06201,32.936255
IMG/2025-06-22_21-02-10-802_bc.png,IMG/2025-06-22_21-02-10-802_al.png,IMG/2025-06-22_21-02-10-802_cr.png,-0.061965,32.908568
IMG/2025-06-22_21-02-10-974_bc.png,IMG/2025-06-22_21-02-10-974_al.png,IMG/2025-06-22_21-02-10-974_cr.png,-0.083565,32.925705
IMG/2025-06-22_21-02-11-144_bc.png,IMG/2025-06-22_21-02-11-144_al.png,IMG/2025-06-22_21-02-11-144_cr.png,-0.05364,32.922582
IMG/2025-06-22_21-02-11-316_bc.png,IMG/2025-06-22_21-02-11-316_al.png,IMG/2025-06-22_21-02-11-316_cr.png,-0.074115,32.908262
IMG/2025-06-22_21-02-11-484_bc.png,IMG/2025-06-22_21-02-11-484_al.png,IMG/2025-06-22_21-02-11-484_cr.png,-0.07245,32.932684
IMG/2025-06-22_21-02-11-653_bc.png,IMG/2025-06-22_21-02-11-653_al.png,IMG/2025-06-22_21-02-11-653_cr.png,-0.068265,32.908697
